"Notes"	"State"	"State Code"	"Year"	"Year Code"	"UCD - Injury Intent"	"UCD - Injury Intent Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	33806	4064995	831.6
	"South Carolina"	"45"	"2002"	"2002"	"Unintentional"	"1"	1972	4107795	48.0
	"South Carolina"	"45"	"2002"	"2002"	"Suicide"	"2"	440	4107795	10.7
	"South Carolina"	"45"	"2002"	"2002"	"Homicide"	"3"	326	4107795	7.9
	"South Carolina"	"45"	"2002"	"2002"	"Undetermined "	"4"	24	4107795	0.6
	"South Carolina"	"45"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	34971	4107795	851.3
	"South Carolina"	"45"	"2003"	"2003"	"Unintentional"	"1"	1941	4150297	46.8
	"South Carolina"	"45"	"2003"	"2003"	"Suicide"	"2"	476	4150297	11.5
	"South Carolina"	"45"	"2003"	"2003"	"Homicide"	"3"	325	4150297	7.8
	"South Carolina"	"45"	"2003"	"2003"	"Undetermined "	"4"	14	4150297	Unreliable
	"South Carolina"	"45"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	35353	4150297	851.8
	"South Carolina"	"45"	"2004"	"2004"	"Unintentional"	"1"	2094	4210921	49.7
	"South Carolina"	"45"	"2004"	"2004"	"Suicide"	"2"	482	4210921	11.4
	"South Carolina"	"45"	"2004"	"2004"	"Homicide"	"3"	323	4210921	7.7
	"South Carolina"	"45"	"2004"	"2004"	"Undetermined "	"4"	38	4210921	0.9
	"South Carolina"	"45"	"2004"	"2004"	"Legal Intervention / Operations of War"	"5"	11	4210921	Unreliable
	"South Carolina"	"45"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	34328	4210921	815.2
	"South Carolina"	"45"	"2005"	"2005"	"Unintentional"	"1"	2272	4270150	53.2
	"South Carolina"	"45"	"2005"	"2005"	"Suicide"	"2"	510	4270150	11.9
	"South Carolina"	"45"	"2005"	"2005"	"Homicide"	"3"	337	4270150	7.9
	"South Carolina"	"45"	"2005"	"2005"	"Undetermined "	"4"	40	4270150	0.9
	"South Carolina"	"45"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	35539	4270150	832.3
	"South Carolina"	"45"	"2006"	"2006"	"Unintentional"	"1"	2315	4357847	53.1
	"South Carolina"	"45"	"2006"	"2006"	"Suicide"	"2"	524	4357847	12.0
	"South Carolina"	"45"	"2006"	"2006"	"Homicide"	"3"	391	4357847	9.0
	"South Carolina"	"45"	"2006"	"2006"	"Undetermined "	"4"	33	4357847	0.8
	"South Carolina"	"45"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	35491	4357847	814.4
	"South Carolina"	"45"	"2007"	"2007"	"Unintentional"	"1"	2364	4444110	53.2
	"South Carolina"	"45"	"2007"	"2007"	"Suicide"	"2"	530	4444110	11.9
	"South Carolina"	"45"	"2007"	"2007"	"Homicide"	"3"	382	4444110	8.6
	"South Carolina"	"45"	"2007"	"2007"	"Undetermined "	"4"	51	4444110	1.1
	"South Carolina"	"45"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	36106	4444110	812.4
	"South Carolina"	"45"	"2008"	"2008"	"Unintentional"	"1"	2285	4528996	50.5
	"South Carolina"	"45"	"2008"	"2008"	"Suicide"	"2"	565	4528996	12.5
	"South Carolina"	"45"	"2008"	"2008"	"Homicide"	"3"	354	4528996	7.8
	"South Carolina"	"45"	"2008"	"2008"	"Undetermined "	"4"	50	4528996	1.1
	"South Carolina"	"45"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	37027	4528996	817.6
	"South Carolina"	"45"	"2009"	"2009"	"Unintentional"	"1"	2229	4589872	48.6
	"South Carolina"	"45"	"2009"	"2009"	"Suicide"	"2"	619	4589872	13.5
	"South Carolina"	"45"	"2009"	"2009"	"Homicide"	"3"	347	4589872	7.6
	"South Carolina"	"45"	"2009"	"2009"	"Undetermined "	"4"	38	4589872	0.8
	"South Carolina"	"45"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	37213	4589872	810.8
	"South Carolina"	"45"	"2010"	"2010"	"Unintentional"	"1"	2274	4625364	49.2
	"South Carolina"	"45"	"2010"	"2010"	"Suicide"	"2"	637	4625364	13.8
	"South Carolina"	"45"	"2010"	"2010"	"Homicide"	"3"	322	4625364	7.0
	"South Carolina"	"45"	"2010"	"2010"	"Undetermined "	"4"	47	4625364	1.0
	"South Carolina"	"45"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	38328	4625364	828.6
	"South Carolina"	"45"	"2011"	"2011"	"Unintentional"	"1"	2285	4679230	48.8
	"South Carolina"	"45"	"2011"	"2011"	"Suicide"	"2"	658	4679230	14.1
	"South Carolina"	"45"	"2011"	"2011"	"Homicide"	"3"	355	4679230	7.6
	"South Carolina"	"45"	"2011"	"2011"	"Undetermined "	"4"	36	4679230	0.8
	"South Carolina"	"45"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	38730	4679230	827.7
	"South Carolina"	"45"	"2012"	"2012"	"Unintentional"	"1"	2336	4723723	49.5
	"South Carolina"	"45"	"2012"	"2012"	"Suicide"	"2"	673	4723723	14.2
	"South Carolina"	"45"	"2012"	"2012"	"Homicide"	"3"	373	4723723	7.9
	"South Carolina"	"45"	"2012"	"2012"	"Undetermined "	"4"	36	4723723	0.8
	"South Carolina"	"45"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	39771	4723723	841.9
	"South Carolina"	"45"	"2013"	"2013"	"Unintentional"	"1"	2287	4774839	47.9
	"South Carolina"	"45"	"2013"	"2013"	"Suicide"	"2"	696	4774839	14.6
	"South Carolina"	"45"	"2013"	"2013"	"Homicide"	"3"	318	4774839	6.7
	"South Carolina"	"45"	"2013"	"2013"	"Undetermined "	"4"	43	4774839	0.9
	"South Carolina"	"45"	"2013"	"2013"	"Legal Intervention / Operations of War"	"5"	10	4774839	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	41228	4774839	863.4
	"South Carolina"	"45"	"2014"	"2014"	"Unintentional"	"1"	2436	4832482	50.4
	"South Carolina"	"45"	"2014"	"2014"	"Suicide"	"2"	753	4832482	15.6
	"South Carolina"	"45"	"2014"	"2014"	"Homicide"	"3"	363	4832482	7.5
	"South Carolina"	"45"	"2014"	"2014"	"Undetermined "	"4"	50	4832482	1.0
	"South Carolina"	"45"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	41846	4832482	865.9
	"South Carolina"	"45"	"2015"	"2015"	"Unintentional"	"1"	2737	4896146	55.9
	"South Carolina"	"45"	"2015"	"2015"	"Suicide"	"2"	742	4896146	15.2
	"South Carolina"	"45"	"2015"	"2015"	"Homicide"	"3"	448	4896146	9.2
	"South Carolina"	"45"	"2015"	"2015"	"Undetermined "	"4"	45	4896146	0.9
	"South Carolina"	"45"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	43220	4896146	882.7
	"South Carolina"	"45"	"2016"	"2016"	"Unintentional"	"1"	3012	4961119	60.7
	"South Carolina"	"45"	"2016"	"2016"	"Suicide"	"2"	815	4961119	16.4
	"South Carolina"	"45"	"2016"	"2016"	"Homicide"	"3"	426	4961119	8.6
	"South Carolina"	"45"	"2016"	"2016"	"Undetermined "	"4"	43	4961119	0.9
	"South Carolina"	"45"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	43828	4961119	883.4
	"South Carolina"	"45"	"2017"	"2017"	"Unintentional"	"1"	3147	5024369	62.6
	"South Carolina"	"45"	"2017"	"2017"	"Suicide"	"2"	838	5024369	16.7
	"South Carolina"	"45"	"2017"	"2017"	"Homicide"	"3"	444	5024369	8.8
	"South Carolina"	"45"	"2017"	"2017"	"Undetermined "	"4"	40	5024369	0.8
	"South Carolina"	"45"	"2017"	"2017"	"Non-Injury, no intent classified"	"9"	44966	5024369	895.0
	"South Carolina"	"45"	"2018"	"2018"	"Unintentional"	"1"	3369	5084127	66.3
	"South Carolina"	"45"	"2018"	"2018"	"Suicide"	"2"	811	5084127	16.0
	"South Carolina"	"45"	"2018"	"2018"	"Homicide"	"3"	481	5084127	9.5
	"South Carolina"	"45"	"2018"	"2018"	"Undetermined "	"4"	33	5084127	0.6
	"South Carolina"	"45"	"2018"	"2018"	"Non-Injury, no intent classified"	"9"	45942	5084127	903.6
	"South Dakota"	"46"	"1999"	"1999"	"Unintentional"	"1"	351	750412	46.8
	"South Dakota"	"46"	"1999"	"1999"	"Suicide"	"2"	103	750412	13.7
	"South Dakota"	"46"	"1999"	"1999"	"Homicide"	"3"	23	750412	3.1
	"South Dakota"	"46"	"1999"	"1999"	"Undetermined "	"4"	11	750412	Unreliable
	"South Dakota"	"46"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	6464	750412	861.4
	"South Dakota"	"46"	"2000"	"2000"	"Unintentional"	"1"	321	754844	42.5
	"South Dakota"	"46"	"2000"	"2000"	"Suicide"	"2"	95	754844	12.6
	"South Dakota"	"46"	"2000"	"2000"	"Homicide"	"3"	14	754844	Unreliable
	"South Dakota"	"46"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	6584	754844	872.2
	"South Dakota"	"46"	"2001"	"2001"	"Unintentional"	"1"	382	757972	50.4
	"South Dakota"	"46"	"2001"	"2001"	"Suicide"	"2"	105	757972	13.9
	"South Dakota"	"46"	"2001"	"2001"	"Homicide"	"3"	18	757972	Unreliable
	"South Dakota"	"46"	"2001"	"2001"	"Undetermined "	"4"	10	757972	Unreliable
	"South Dakota"	"46"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	6408	757972	845.4
	"South Dakota"	"46"	"2002"	"2002"	"Unintentional"	"1"	348	760020	45.8
	"South Dakota"	"46"	"2002"	"2002"	"Suicide"	"2"	94	760020	12.4
	"South Dakota"	"46"	"2002"	"2002"	"Homicide"	"3"	22	760020	2.9
	"South Dakota"	"46"	"2002"	"2002"	"Undetermined "	"4"	11	760020	Unreliable
	"South Dakota"	"46"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	6423	760020	845.1
	"South Dakota"	"46"	"2003"	"2003"	"Unintentional"	"1"	406	763729	53.2
	"South Dakota"	"46"	"2003"	"2003"	"Suicide"	"2"	102	763729	13.4
	"South Dakota"	"46"	"2003"	"2003"	"Homicide"	"3"	16	763729	Unreliable
	"South Dakota"	"46"	"2003"	"2003"	"Undetermined "	"4"	10	763729	Unreliable
	"South Dakota"	"46"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	6593	763729	863.3
	"South Dakota"	"46"	"2004"	"2004"	"Unintentional"	"1"	416	770396	54.0
	"South Dakota"	"46"	"2004"	"2004"	"Suicide"	"2"	112	770396	14.5
	"South Dakota"	"46"	"2004"	"2004"	"Homicide"	"3"	24	770396	3.1
	"South Dakota"	"46"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	6272	770396	814.1
	"South Dakota"	"46"	"2005"	"2005"	"Unintentional"	"1"	402	775493	51.8
	"South Dakota"	"46"	"2005"	"2005"	"Suicide"	"2"	121	775493	15.6
	"South Dakota"	"46"	"2005"	"2005"	"Homicide"	"3"	22	775493	2.8
	"South Dakota"	"46"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	6533	775493	842.4
	"South Dakota"	"46"	"2006"	"2006"	"Unintentional"	"1"	452	783033	57.7
	"South Dakota"	"46"	"2006"	"2006"	"Suicide"	"2"	125	783033	16.0
	"South Dakota"	"46"	"2006"	"2006"	"Homicide"	"3"	21	783033	2.7
	"South Dakota"	"46"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	6478	783033	827.3
	"South Dakota"	"46"	"2007"	"2007"	"Unintentional"	"1"	366	791623	46.2
	"South Dakota"	"46"	"2007"	"2007"	"Suicide"	"2"	102	791623	12.9
	"South Dakota"	"46"	"2007"	"2007"	"Homicide"	"3"	15	791623	Unreliable
	"South Dakota"	"46"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	6334	791623	800.1
	"South Dakota"	"46"	"2008"	"2008"	"Unintentional"	"1"	381	799124	47.7
	"South Dakota"	"46"	"2008"	"2008"	"Suicide"	"2"	124	799124	15.5
	"South Dakota"	"46"	"2008"	"2008"	"Homicide"	"3"	20	799124	2.5
	"South Dakota"	"46"	"2008"	"2008"	"Undetermined "	"4"	14	799124	Unreliable
	"South Dakota"	"46"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	6543	799124	818.8
	"South Dakota"	"46"	"2009"	"2009"	"Unintentional"	"1"	349	807067	43.2
	"South Dakota"	"46"	"2009"	"2009"	"Suicide"	"2"	129	807067	16.0
	"South Dakota"	"46"	"2009"	"2009"	"Homicide"	"3"	31	807067	3.8
	"South Dakota"	"46"	"2009"	"2009"	"Undetermined "	"4"	17	807067	Unreliable
	"South Dakota"	"46"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	6397	807067	792.6
	"South Dakota"	"46"	"2010"	"2010"	"Unintentional"	"1"	393	814180	48.3
	"South Dakota"	"46"	"2010"	"2010"	"Suicide"	"2"	140	814180	17.2
	"South Dakota"	"46"	"2010"	"2010"	"Homicide"	"3"	17	814180	Unreliable
	"South Dakota"	"46"	"2010"	"2010"	"Undetermined "	"4"	19	814180	Unreliable
	"South Dakota"	"46"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	6529	814180	801.9
	"South Dakota"	"46"	"2011"	"2011"	"Unintentional"	"1"	411	824082	49.9
	"South Dakota"	"46"	"2011"	"2011"	"Suicide"	"2"	128	824082	15.5
	"South Dakota"	"46"	"2011"	"2011"	"Homicide"	"3"	25	824082	3.0
	"South Dakota"	"46"	"2011"	"2011"	"Undetermined "	"4"	11	824082	Unreliable
	"South Dakota"	"46"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	6735	824082	817.3
	"South Dakota"	"46"	"2012"	"2012"	"Unintentional"	"1"	426	833354	51.1
	"South Dakota"	"46"	"2012"	"2012"	"Suicide"	"2"	141	833354	16.9
	"South Dakota"	"46"	"2012"	"2012"	"Homicide"	"3"	20	833354	2.4
	"South Dakota"	"46"	"2012"	"2012"	"Undetermined "	"4"	11	833354	Unreliable
	"South Dakota"	"46"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	6733	833354	807.9
	"South Dakota"	"46"	"2013"	"2013"	"Unintentional"	"1"	425	844877	50.3
	"South Dakota"	"46"	"2013"	"2013"	"Suicide"	"2"	147	844877	17.4
	"South Dakota"	"46"	"2013"	"2013"	"Homicide"	"3"	20	844877	2.4
	"South Dakota"	"46"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	6498	844877	769.1
	"South Dakota"	"46"	"2014"	"2014"	"Unintentional"	"1"	462	853175	54.2
	"South Dakota"	"46"	"2014"	"2014"	"Suicide"	"2"	141	853175	16.5
	"South Dakota"	"46"	"2014"	"2014"	"Homicide"	"3"	26	853175	3.0
	"South Dakota"	"46"	"2014"	"2014"	"Undetermined "	"4"	10	853175	Unreliable
	"South Dakota"	"46"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	6865	853175	804.6
	"South Dakota"	"46"	"2015"	"2015"	"Unintentional"	"1"	469	858469	54.6
	"South Dakota"	"46"	"2015"	"2015"	"Suicide"	"2"	173	858469	20.2
	"South Dakota"	"46"	"2015"	"2015"	"Homicide"	"3"	35	858469	4.1
	"South Dakota"	"46"	"2015"	"2015"	"Undetermined "	"4"	17	858469	Unreliable
	"South Dakota"	"46"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	7035	858469	819.5
	"South Dakota"	"46"	"2016"	"2016"	"Unintentional"	"1"	505	865454	58.4
	"South Dakota"	"46"	"2016"	"2016"	"Suicide"	"2"	163	865454	18.8
	"South Dakota"	"46"	"2016"	"2016"	"Homicide"	"3"	38	865454	4.4
	"South Dakota"	"46"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	7130	865454	823.8
	"South Dakota"	"46"	"2017"	"2017"	"Unintentional"	"1"	537	869666	61.7
	"South Dakota"	"46"	"2017"	"2017"	"Suicide"	"2"	191	869666	22.0
	"South Dakota"	"46"	"2017"	"2017"	"Homicide"	"3"	34	869666	3.9
	"South Dakota"	"46"	"2017"	"2017"	"Non-Injury, no intent classified"	"9"	7223	869666	830.5
	"South Dakota"	"46"	"2018"	"2018"	"Unintentional"	"1"	452	882235	51.2
	"South Dakota"	"46"	"2018"	"2018"	"Suicide"	"2"	167	882235	18.9
	"South Dakota"	"46"	"2018"	"2018"	"Homicide"	"3"	32	882235	3.6
	"South Dakota"	"46"	"2018"	"2018"	"Non-Injury, no intent classified"	"9"	7311	882235	828.7
	"Tennessee"	"47"	"1999"	"1999"	"Unintentional"	"1"	2677	5638706	47.5
	"Tennessee"	"47"	"1999"	"1999"	"Suicide"	"2"	726	5638706	12.9
	"Tennessee"	"47"	"1999"	"1999"	"Homicide"	"3"	423	5638706	7.5
	"Tennessee"	"47"	"1999"	"1999"	"Undetermined "	"4"	77	5638706	1.4
	"Tennessee"	"47"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	49857	5638706	884.2
	"Tennessee"	"47"	"2000"	"2000"	"Unintentional"	"1"	2743	5689283	48.2
	"Tennessee"	"47"	"2000"	"2000"	"Suicide"	"2"	730	5689283	12.8
	"Tennessee"	"47"	"2000"	"2000"	"Homicide"	"3"	471	5689283	8.3
	"Tennessee"	"47"	"2000"	"2000"	"Undetermined "	"4"	76	5689283	1.3
	"Tennessee"	"47"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	51219	5689283	900.3
	"Tennessee"	"47"	"2001"	"2001"	"Unintentional"	"1"	2709	5750789	47.1
	"Tennessee"	"47"	"2001"	"2001"	"Suicide"	"2"	711	5750789	12.4
	"Tennessee"	"47"	"2001"	"2001"	"Homicide"	"3"	454	5750789	7.9
	"Tennessee"	"47"	"2001"	"2001"	"Undetermined "	"4"	74	5750789	1.3
	"Tennessee"	"47"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	51200	5750789	890.3
	"Tennessee"	"47"	"2002"	"2002"	"Unintentional"	"1"	2744	5795918	47.3
	"Tennessee"	"47"	"2002"	"2002"	"Suicide"	"2"	778	5795918	13.4
	"Tennessee"	"47"	"2002"	"2002"	"Homicide"	"3"	467	5795918	8.1
	"Tennessee"	"47"	"2002"	"2002"	"Undetermined "	"4"	91	5795918	1.6
	"Tennessee"	"47"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	52523	5795918	906.2
	"Tennessee"	"47"	"2003"	"2003"	"Unintentional"	"1"	3004	5847812	51.4
	"Tennessee"	"47"	"2003"	"2003"	"Suicide"	"2"	762	5847812	13.0
	"Tennessee"	"47"	"2003"	"2003"	"Homicide"	"3"	438	5847812	7.5
	"Tennessee"	"47"	"2003"	"2003"	"Undetermined "	"4"	137	5847812	2.3
	"Tennessee"	"47"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	52968	5847812	905.8
	"Tennessee"	"47"	"2004"	"2004"	"Unintentional"	"1"	3156	5910809	53.4
	"Tennessee"	"47"	"2004"	"2004"	"Suicide"	"2"	792	5910809	13.4
	"Tennessee"	"47"	"2004"	"2004"	"Homicide"	"3"	417	5910809	7.1
	"Tennessee"	"47"	"2004"	"2004"	"Undetermined "	"4"	155	5910809	2.6
	"Tennessee"	"47"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	51306	5910809	868.0
	"Tennessee"	"47"	"2005"	"2005"	"Unintentional"	"1"	3147	5991057	52.5
	"Tennessee"	"47"	"2005"	"2005"	"Suicide"	"2"	856	5991057	14.3
	"Tennessee"	"47"	"2005"	"2005"	"Homicide"	"3"	495	5991057	8.3
	"Tennessee"	"47"	"2005"	"2005"	"Undetermined "	"4"	174	5991057	2.9
	"Tennessee"	"47"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	52585	5991057	877.7
	"Tennessee"	"47"	"2006"	"2006"	"Unintentional"	"1"	3307	6088766	54.3
	"Tennessee"	"47"	"2006"	"2006"	"Suicide"	"2"	874	6088766	14.4
	"Tennessee"	"47"	"2006"	"2006"	"Homicide"	"3"	486	6088766	8.0
	"Tennessee"	"47"	"2006"	"2006"	"Undetermined "	"4"	182	6088766	3.0
	"Tennessee"	"47"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	51982	6088766	853.7
	"Tennessee"	"47"	"2007"	"2007"	"Unintentional"	"1"	3257	6175727	52.7
	"Tennessee"	"47"	"2007"	"2007"	"Suicide"	"2"	844	6175727	13.7
	"Tennessee"	"47"	"2007"	"2007"	"Homicide"	"3"	475	6175727	7.7
	"Tennessee"	"47"	"2007"	"2007"	"Undetermined "	"4"	163	6175727	2.6
	"Tennessee"	"47"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	52345	6175727	847.6
	"Tennessee"	"47"	"2008"	"2008"	"Unintentional"	"1"	3250	6247411	52.0
	"Tennessee"	"47"	"2008"	"2008"	"Suicide"	"2"	973	6247411	15.6
	"Tennessee"	"47"	"2008"	"2008"	"Homicide"	"3"	479	6247411	7.7
	"Tennessee"	"47"	"2008"	"2008"	"Undetermined "	"4"	157	6247411	2.5
	"Tennessee"	"47"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	53956	6247411	863.7
	"Tennessee"	"47"	"2009"	"2009"	"Unintentional"	"1"	3231	6306019	51.2
	"Tennessee"	"47"	"2009"	"2009"	"Suicide"	"2"	947	6306019	15.0
	"Tennessee"	"47"	"2009"	"2009"	"Homicide"	"3"	496	6306019	7.9
	"Tennessee"	"47"	"2009"	"2009"	"Undetermined "	"4"	122	6306019	1.9
	"Tennessee"	"47"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	53487	6306019	848.2
	"Tennessee"	"47"	"2010"	"2010"	"Unintentional"	"1"	3539	6346105	55.8
	"Tennessee"	"47"	"2010"	"2010"	"Suicide"	"2"	943	6346105	14.9
	"Tennessee"	"47"	"2010"	"2010"	"Homicide"	"3"	410	6346105	6.5
	"Tennessee"	"47"	"2010"	"2010"	"Undetermined "	"4"	115	6346105	1.8
	"Tennessee"	"47"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	54564	6346105	859.8
	"Tennessee"	"47"	"2011"	"2011"	"Unintentional"	"1"	3485	6403353	54.4
	"Tennessee"	"47"	"2011"	"2011"	"Suicide"	"2"	955	6403353	14.9
	"Tennessee"	"47"	"2011"	"2011"	"Homicide"	"3"	444	6403353	6.9
	"Tennessee"	"47"	"2011"	"2011"	"Undetermined "	"4"	100	6403353	1.6
	"Tennessee"	"47"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	55550	6403353	867.5
	"Tennessee"	"47"	"2012"	"2012"	"Unintentional"	"1"	3513	6456243	54.4
	"Tennessee"	"47"	"2012"	"2012"	"Suicide"	"2"	978	6456243	15.1
	"Tennessee"	"47"	"2012"	"2012"	"Homicide"	"3"	471	6456243	7.3
	"Tennessee"	"47"	"2012"	"2012"	"Undetermined "	"4"	124	6456243	1.9
	"Tennessee"	"47"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	56866	6456243	880.8
	"Tennessee"	"47"	"2013"	"2013"	"Unintentional"	"1"	3540	6495978	54.5
	"Tennessee"	"47"	"2013"	"2013"	"Suicide"	"2"	1030	6495978	15.9
	"Tennessee"	"47"	"2013"	"2013"	"Homicide"	"3"	405	6495978	6.2
	"Tennessee"	"47"	"2013"	"2013"	"Undetermined "	"4"	148	6495978	2.3
	"Tennessee"	"47"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	58276	6495978	897.1
	"Tennessee"	"47"	"2014"	"2014"	"Unintentional"	"1"	3686	6549352	56.3
	"Tennessee"	"47"	"2014"	"2014"	"Suicide"	"2"	997	6549352	15.2
	"Tennessee"	"47"	"2014"	"2014"	"Homicide"	"3"	417	6549352	6.4
	"Tennessee"	"47"	"2014"	"2014"	"Undetermined "	"4"	131	6549352	2.0
	"Tennessee"	"47"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	59427	6549352	907.4
	"Tennessee"	"47"	"2015"	"2015"	"Unintentional"	"1"	3873	6600299	58.7
	"Tennessee"	"47"	"2015"	"2015"	"Suicide"	"2"	1068	6600299	16.2
	"Tennessee"	"47"	"2015"	"2015"	"Homicide"	"3"	460	6600299	7.0
	"Tennessee"	"47"	"2015"	"2015"	"Undetermined "	"4"	129	6600299	2.0
	"Tennessee"	"47"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	61031	6600299	924.7
	"Tennessee"	"47"	"2016"	"2016"	"Unintentional"	"1"	4238	6651194	63.7
	"Tennessee"	"47"	"2016"	"2016"	"Suicide"	"2"	1111	6651194	16.7
	"Tennessee"	"47"	"2016"	"2016"	"Homicide"	"3"	563	6651194	8.5
	"Tennessee"	"47"	"2016"	"2016"	"Undetermined "	"4"	114	6651194	1.7
	"Tennessee"	"47"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	61822	6651194	929.5
	"Tennessee"	"47"	"2017"	"2017"	"Unintentional"	"1"	4435	6715984	66.0
	"Tennessee"	"47"	"2017"	"2017"	"Suicide"	"2"	1166	6715984	17.4
	"Tennessee"	"47"	"2017"	"2017"	"Homicide"	"3"	557	6715984	8.3
	"Tennessee"	"47"	"2017"	"2017"	"Undetermined "	"4"	131	6715984	2.0
	"Tennessee"	"47"	"2017"	"2017"	"Legal Intervention / Operations of War"	"5"	18	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Non-Injury, no intent classified"	"9"	63789	6715984	949.8
	"Tennessee"	"47"	"2018"	"2018"	"Unintentional"	"1"	4483	6770010	66.2
	"Tennessee"	"47"	"2018"	"2018"	"Suicide"	"2"	1161	6770010	17.1
	"Tennessee"	"47"	"2018"	"2018"	"Homicide"	"3"	604	6770010	8.9
	"Tennessee"	"47"	"2018"	"2018"	"Undetermined "	"4"	102	6770010	1.5
	"Tennessee"	"47"	"2018"	"2018"	"Legal Intervention / Operations of War"	"5"	13	6770010	Unreliable
	"Tennessee"	"47"	"2018"	"2018"	"Non-Injury, no intent classified"	"9"	64715	6770010	955.9
	"Texas"	"48"	"1999"	"1999"	"Unintentional"	"1"	7227	20558220	35.2
	"Texas"	"48"	"1999"	"1999"	"Suicide"	"2"	2005	20558220	9.8
	"Texas"	"48"	"1999"	"1999"	"Homicide"	"3"	1319	20558220	6.4
	"Texas"	"48"	"1999"	"1999"	"Undetermined "	"4"	159	20558220	0.8
	"Texas"	"48"	"1999"	"1999"	"Legal Intervention / Operations of War"	"5"	45	20558220	0.2
	"Texas"	"48"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	136103	20558220	662.0
	"Texas"	"48"	"2000"	"2000"	"Unintentional"	"1"	7407	20851820	35.5
	"Texas"	"48"	"2000"	"2000"	"Suicide"	"2"	2053	20851820	9.8
	"Texas"	"48"	"2000"	"2000"	"Homicide"	"3"	1317	20851820	6.3
	"Texas"	"48"	"2000"	"2000"	"Undetermined "	"4"	130	20851820	0.6
	"Texas"	"48"	"2000"	"2000"	"Legal Intervention / Operations of War"	"5"	64	20851820	0.3
	"Texas"	"48"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	138968	20851820	666.5
	"Texas"	"48"	"2001"	"2001"	"Unintentional"	"1"	7920	21319622	37.1
	"Texas"	"48"	"2001"	"2001"	"Suicide"	"2"	2225	21319622	10.4
	"Texas"	"48"	"2001"	"2001"	"Homicide"	"3"	1415	21319622	6.6
	"Texas"	"48"	"2001"	"2001"	"Undetermined "	"4"	150	21319622	0.7
	"Texas"	"48"	"2001"	"2001"	"Legal Intervention / Operations of War"	"5"	49	21319622	0.2
	"Texas"	"48"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	141020	21319622	661.5
	"Texas"	"48"	"2002"	"2002"	"Unintentional"	"1"	8232	21690325	38.0
