"Notes"	"State"	"State Code"	"Year"	"Year Code"	"MCD - Drug/Alcohol Induced Cause"	"MCD - Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate
	"Rhode Island"	"44"	"2011"	"2011"	"All other alcohol-induced causes"	"A9"	222	1051302	21.1
	"Rhode Island"	"44"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O9"	9552	1051302	908.6
	"Rhode Island"	"44"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	185	1050292	17.6
	"Rhode Island"	"44"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	17	1050292	Unreliable
	"Rhode Island"	"44"	"2012"	"2012"	"All other drug-induced causes"	"D9"	1609	1050292	153.2
	"Rhode Island"	"44"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	79	1050292	7.5
	"Rhode Island"	"44"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	251	1050292	23.9
	"Rhode Island"	"44"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O9"	9324	1050292	887.8
	"Rhode Island"	"44"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	228	1051511	21.7
	"Rhode Island"	"44"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	26	1051511	2.5
	"Rhode Island"	"44"	"2013"	"2013"	"All other drug-induced causes"	"D9"	1610	1051511	153.1
	"Rhode Island"	"44"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	83	1051511	7.9
	"Rhode Island"	"44"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	275	1051511	26.2
	"Rhode Island"	"44"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O9"	9757	1051511	927.9
	"Rhode Island"	"44"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	233	1055173	22.1
	"Rhode Island"	"44"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	19	1055173	Unreliable
	"Rhode Island"	"44"	"2014"	"2014"	"All other drug-induced causes"	"D9"	1602	1055173	151.8
	"Rhode Island"	"44"	"2014"	"2014"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	97	1055173	9.2
	"Rhode Island"	"44"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	271	1055173	25.7
	"Rhode Island"	"44"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O9"	9742	1055173	923.3
	"Rhode Island"	"44"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	287	1056298	27.2
	"Rhode Island"	"44"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	24	1056298	2.3
	"Rhode Island"	"44"	"2015"	"2015"	"All other drug-induced causes"	"D9"	1631	1056298	154.4
	"Rhode Island"	"44"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	112	1056298	10.6
	"Rhode Island"	"44"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	303	1056298	28.7
	"Rhode Island"	"44"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O9"	10134	1056298	959.4
	"Rhode Island"	"44"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	311	1056426	29.4
	"Rhode Island"	"44"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	18	1056426	Unreliable
	"Rhode Island"	"44"	"2016"	"2016"	"All other drug-induced causes"	"D9"	1471	1056426	139.2
	"Rhode Island"	"44"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	106	1056426	10.0
	"Rhode Island"	"44"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	302	1056426	28.6
	"Rhode Island"	"44"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O9"	9699	1056426	918.1
	"Rhode Island"	"44"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	303	1059639	28.6
	"Rhode Island"	"44"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	25	1059639	2.4
	"Rhode Island"	"44"	"2017"	"2017"	"All other drug-induced causes"	"D9"	1582	1059639	149.3
	"Rhode Island"	"44"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	116	1059639	10.9
	"Rhode Island"	"44"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	327	1059639	30.9
	"Rhode Island"	"44"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O9"	10137	1059639	956.6
	"Rhode Island"	"44"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	306	1057315	28.9
	"Rhode Island"	"44"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	16	1057315	Unreliable
	"Rhode Island"	"44"	"2018"	"2018"	"All other drug-induced causes"	"D9"	1530	1057315	144.7
	"Rhode Island"	"44"	"2018"	"2018"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	114	1057315	10.8
	"Rhode Island"	"44"	"2018"	"2018"	"All other alcohol-induced causes"	"A9"	369	1057315	34.9
	"Rhode Island"	"44"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O9"	10045	1057315	950.0
	"South Carolina"	"45"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	124	3974682	3.1
	"South Carolina"	"45"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	32	3974682	0.8
	"South Carolina"	"45"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	12	3974682	Unreliable
	"South Carolina"	"45"	"1999"	"1999"	"All other drug-induced causes"	"D9"	232	3974682	5.8
	"South Carolina"	"45"	"1999"	"1999"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	26	3974682	0.7
	"South Carolina"	"45"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	741	3974682	18.6
	"South Carolina"	"45"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O9"	35989	3974682	905.5
	"South Carolina"	"45"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	216	4012012	5.4
	"South Carolina"	"45"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	55	4012012	1.4
	"South Carolina"	"45"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	4012012	Unreliable
	"South Carolina"	"45"	"2000"	"2000"	"All other drug-induced causes"	"D9"	466	4012012	11.6
	"South Carolina"	"45"	"2000"	"2000"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	20	4012012	0.5
	"South Carolina"	"45"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	854	4012012	21.3
	"South Carolina"	"45"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O9"	36903	4012012	919.8
	"South Carolina"	"45"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	220	4064995	5.4
	"South Carolina"	"45"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	45	4064995	1.1
	"South Carolina"	"45"	"2001"	"2001"	"All other drug-induced causes"	"D9"	425	4064995	10.5
	"South Carolina"	"45"	"2001"	"2001"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	19	4064995	Unreliable
	"South Carolina"	"45"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	690	4064995	17.0
	"South Carolina"	"45"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O9"	36568	4064995	899.6
	"South Carolina"	"45"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	186	4107795	4.5
	"South Carolina"	"45"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	42	4107795	1.0
	"South Carolina"	"45"	"2002"	"2002"	"All other drug-induced causes"	"D9"	400	4107795	9.7
	"South Carolina"	"45"	"2002"	"2002"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	32	4107795	0.8
	"South Carolina"	"45"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	610	4107795	14.8
	"South Carolina"	"45"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O9"	37701	4107795	917.8
	"South Carolina"	"45"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	278	4150297	6.7
	"South Carolina"	"45"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	30	4150297	0.7
	"South Carolina"	"45"	"2003"	"2003"	"All other drug-induced causes"	"D9"	431	4150297	10.4
	"South Carolina"	"45"	"2003"	"2003"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	17	4150297	Unreliable
	"South Carolina"	"45"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	667	4150297	16.1
	"South Carolina"	"45"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O9"	38071	4150297	917.3
	"South Carolina"	"45"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	331	4210921	7.9
	"South Carolina"	"45"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	41	4210921	1.0
	"South Carolina"	"45"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	14	4210921	Unreliable
	"South Carolina"	"45"	"2004"	"2004"	"All other drug-induced causes"	"D9"	427	4210921	10.1
	"South Carolina"	"45"	"2004"	"2004"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	19	4210921	Unreliable
	"South Carolina"	"45"	"2004"	"2004"	"All other alcohol-induced causes"	"A9"	717	4210921	17.0
	"South Carolina"	"45"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O9"	37193	4210921	883.3
	"South Carolina"	"45"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	390	4270150	9.1
	"South Carolina"	"45"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	52	4270150	1.2
	"South Carolina"	"45"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	13	4270150	Unreliable
	"South Carolina"	"45"	"2005"	"2005"	"All other drug-induced causes"	"D9"	5765	4270150	135.0
	"South Carolina"	"45"	"2005"	"2005"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	21	4270150	0.5
	"South Carolina"	"45"	"2005"	"2005"	"All other alcohol-induced causes"	"A9"	755	4270150	17.7
	"South Carolina"	"45"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O9"	38649	4270150	905.1
	"South Carolina"	"45"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	526	4357847	12.1
	"South Carolina"	"45"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	72	4357847	1.7
	"South Carolina"	"45"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	13	4357847	Unreliable
	"South Carolina"	"45"	"2006"	"2006"	"All other drug-induced causes"	"D9"	5851	4357847	134.3
	"South Carolina"	"45"	"2006"	"2006"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	25	4357847	0.6
	"South Carolina"	"45"	"2006"	"2006"	"All other alcohol-induced causes"	"A9"	718	4357847	16.5
	"South Carolina"	"45"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O9"	38708	4357847	888.2
	"South Carolina"	"45"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	491	4444110	11.0
	"South Carolina"	"45"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	84	4444110	1.9
	"South Carolina"	"45"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	20	4444110	0.5
	"South Carolina"	"45"	"2007"	"2007"	"All other drug-induced causes"	"D9"	5741	4444110	129.2
	"South Carolina"	"45"	"2007"	"2007"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	83	4444110	1.9
	"South Carolina"	"45"	"2007"	"2007"	"All other alcohol-induced causes"	"A9"	676	4444110	15.2
	"South Carolina"	"45"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O9"	39385	4444110	886.2
	"South Carolina"	"45"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	530	4528996	11.7
	"South Carolina"	"45"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	77	4528996	1.7
	"South Carolina"	"45"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	12	4528996	Unreliable
	"South Carolina"	"45"	"2008"	"2008"	"All other drug-induced causes"	"D9"	5460	4528996	120.6
	"South Carolina"	"45"	"2008"	"2008"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	84	4528996	1.9
	"South Carolina"	"45"	"2008"	"2008"	"All other alcohol-induced causes"	"A9"	625	4528996	13.8
	"South Carolina"	"45"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O9"	40233	4528996	888.3
	"South Carolina"	"45"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	588	4589872	12.8
	"South Carolina"	"45"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	70	4589872	1.5
	"South Carolina"	"45"	"2009"	"2009"	"All other drug-induced causes"	"D9"	5536	4589872	120.6
	"South Carolina"	"45"	"2009"	"2009"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	99	4589872	2.2
	"South Carolina"	"45"	"2009"	"2009"	"All other alcohol-induced causes"	"A9"	704	4589872	15.3
	"South Carolina"	"45"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O9"	40371	4589872	879.6
	"South Carolina"	"45"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	633	4625364	13.7
	"South Carolina"	"45"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	93	4625364	2.0
	"South Carolina"	"45"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	4625364	Unreliable
	"South Carolina"	"45"	"2010"	"2010"	"All other drug-induced causes"	"D9"	5704	4625364	123.3
	"South Carolina"	"45"	"2010"	"2010"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	101	4625364	2.2
	"South Carolina"	"45"	"2010"	"2010"	"All other alcohol-induced causes"	"A9"	705	4625364	15.2
	"South Carolina"	"45"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O9"	41538	4625364	898.0
	"South Carolina"	"45"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	572	4679230	12.2
	"South Carolina"	"45"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	87	4679230	1.9
	"South Carolina"	"45"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	16	4679230	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	"All other drug-induced causes"	"D9"	5504	4679230	117.6
	"South Carolina"	"45"	"2011"	"2011"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	97	4679230	2.1
	"South Carolina"	"45"	"2011"	"2011"	"All other alcohol-induced causes"	"A9"	705	4679230	15.1
	"South Carolina"	"45"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O9"	42000	4679230	897.6
	"South Carolina"	"45"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	543	4723723	11.5
	"South Carolina"	"45"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	89	4723723	1.9
	"South Carolina"	"45"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	14	4723723	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	"All other drug-induced causes"	"D9"	5622	4723723	119.0
	"South Carolina"	"45"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	105	4723723	2.2
	"South Carolina"	"45"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	739	4723723	15.6
	"South Carolina"	"45"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O9"	43102	4723723	912.5
	"South Carolina"	"45"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	587	4774839	12.3
	"South Carolina"	"45"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	72	4774839	1.5
	"South Carolina"	"45"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	10	4774839	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	"All other drug-induced causes"	"D9"	5733	4774839	120.1
	"South Carolina"	"45"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	109	4774839	2.3
	"South Carolina"	"45"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	726	4774839	15.2
	"South Carolina"	"45"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O9"	44493	4774839	931.8
	"South Carolina"	"45"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	671	4832482	13.9
	"South Carolina"	"45"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	76	4832482	1.6
	"South Carolina"	"45"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	17	4832482	Unreliable
	"South Carolina"	"45"	"2014"	"2014"	"All other drug-induced causes"	"D9"	5900	4832482	122.1
	"South Carolina"	"45"	"2014"	"2014"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	126	4832482	2.6
	"South Carolina"	"45"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	810	4832482	16.8
	"South Carolina"	"45"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O9"	45356	4832482	938.6
	"South Carolina"	"45"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	735	4896146	15.0
	"South Carolina"	"45"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	75	4896146	1.5
	"South Carolina"	"45"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	16	4896146	Unreliable
	"South Carolina"	"45"	"2015"	"2015"	"All other drug-induced causes"	"D9"	6157	4896146	125.8
	"South Carolina"	"45"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	145	4896146	3.0
	"South Carolina"	"45"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	900	4896146	18.4
	"South Carolina"	"45"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O9"	47094	4896146	961.9
	"South Carolina"	"45"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	862	4961119	17.4
	"South Carolina"	"45"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	81	4961119	1.6
	"South Carolina"	"45"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	4961119	Unreliable
	"South Carolina"	"45"	"2016"	"2016"	"All other drug-induced causes"	"D9"	6067	4961119	122.3
	"South Carolina"	"45"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	175	4961119	3.5
	"South Carolina"	"45"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	1044	4961119	21.0
	"South Carolina"	"45"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O9"	48037	4961119	968.3
	"South Carolina"	"45"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	992	5024369	19.7
	"South Carolina"	"45"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	70	5024369	1.4
	"South Carolina"	"45"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	17	5024369	Unreliable
	"South Carolina"	"45"	"2017"	"2017"	"All other drug-induced causes"	"D9"	6257	5024369	124.5
	"South Carolina"	"45"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	172	5024369	3.4
	"South Carolina"	"45"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	1110	5024369	22.1
	"South Carolina"	"45"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O9"	49346	5024369	982.1
	"South Carolina"	"45"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1124	5084127	22.1
	"South Carolina"	"45"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	68	5084127	1.3
	"South Carolina"	"45"	"2018"	"2018"	"All other drug-induced causes"	"D9"	6057	5084127	119.1
	"South Carolina"	"45"	"2018"	"2018"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	176	5084127	3.5
	"South Carolina"	"45"	"2018"	"2018"	"All other alcohol-induced causes"	"A9"	1058	5084127	20.8
	"South Carolina"	"45"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O9"	50520	5084127	993.7
	"South Dakota"	"46"	"1999"	"1999"	"All other drug-induced causes"	"D9"	37	750412	4.9
	"South Dakota"	"46"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	134	750412	17.9
	"South Dakota"	"46"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O9"	6948	750412	925.9
	"South Dakota"	"46"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	13	754844	Unreliable
	"South Dakota"	"46"	"2000"	"2000"	"All other drug-induced causes"	"D9"	85	754844	11.3
	"South Dakota"	"46"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	134	754844	17.8
	"South Dakota"	"46"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O9"	7014	754844	929.2
	"South Dakota"	"46"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	15	757972	Unreliable
	"South Dakota"	"46"	"2001"	"2001"	"All other drug-induced causes"	"D9"	65	757972	8.6
	"South Dakota"	"46"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	131	757972	17.3
	"South Dakota"	"46"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O9"	6916	757972	912.4
	"South Dakota"	"46"	"2002"	"2002"	"All other drug-induced causes"	"D9"	70	760020	9.2
	"South Dakota"	"46"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	128	760020	16.8
	"South Dakota"	"46"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O9"	6893	760020	906.9
	"South Dakota"	"46"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	12	763729	Unreliable
	"South Dakota"	"46"	"2003"	"2003"	"All other drug-induced causes"	"D9"	78	763729	10.2
	"South Dakota"	"46"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	128	763729	16.8
	"South Dakota"	"46"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O9"	7124	763729	932.8
	"South Dakota"	"46"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	29	770396	3.8
	"South Dakota"	"46"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	12	770396	Unreliable
	"South Dakota"	"46"	"2004"	"2004"	"All other drug-induced causes"	"D9"	1019	770396	132.3
	"South Dakota"	"46"	"2004"	"2004"	"All other alcohol-induced causes"	"A9"	185	770396	24.0
	"South Dakota"	"46"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O9"	6820	770396	885.3
	"South Dakota"	"46"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	25	775493	3.2
	"South Dakota"	"46"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	15	775493	Unreliable
	"South Dakota"	"46"	"2005"	"2005"	"All other drug-induced causes"	"D9"	1272	775493	164.0
	"South Dakota"	"46"	"2005"	"2005"	"All other alcohol-induced causes"	"A9"	184	775493	23.7
	"South Dakota"	"46"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O9"	7073	775493	912.1
	"South Dakota"	"46"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	23	783033	2.9
	"South Dakota"	"46"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	14	783033	Unreliable
	"South Dakota"	"46"	"2006"	"2006"	"All other drug-induced causes"	"D9"	1123	783033	143.4
	"South Dakota"	"46"	"2006"	"2006"	"All other alcohol-induced causes"	"A9"	185	783033	23.6
	"South Dakota"	"46"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O9"	7072	783033	903.2
	"South Dakota"	"46"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	23	791623	2.9
	"South Dakota"	"46"	"2007"	"2007"	"All other drug-induced causes"	"D9"	1181	791623	149.2
	"South Dakota"	"46"	"2007"	"2007"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	791623	Unreliable
	"South Dakota"	"46"	"2007"	"2007"	"All other alcohol-induced causes"	"A9"	146	791623	18.4
